make_model,body_type,km,age,Gearing_Type,Fuel,hp_kW,price
Renault Clio,Sedans,20971.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,19282.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,20971.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,26255.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,19282.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,19282.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,19282.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,20971.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,26255.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Compact,70000.0,3.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,20971.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,19282.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,26255.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Compact,70000.0,3.0,Manual,Diesel,55.0,7900
Renault Clio,Compact,70000.0,3.0,Manual,Diesel,55.0,7900
Renault Clio,Station wagon,135050.0,3.0,Manual,Diesel,63.0,7900
Renault Clio,Sedans,29671.0,3.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,37000.0,3.0,Manual,Benzine,54.0,7900
Renault Clio,Sedans,98694.0,3.0,Manual,Diesel,55.0,7880
Renault Clio,Sedans,98694.0,3.0,Manual,Diesel,55.0,7880
Renault Clio,Sedans,98694.0,3.0,Manual,Diesel,55.0,7880
Renault Clio,Compact,100000.0,3.0,Manual,Diesel,55.0,7200
Renault Clio,Compact,100000.0,3.0,Manual,Diesel,55.0,7200
Renault Clio,Station wagon,160000.0,3.0,Manual,Diesel,55.0,7200
Renault Clio,Transporter,125210.0,3.0,Manual,Diesel,55.0,7000
Renault Clio,Station wagon,148000.0,3.0,Manual,Diesel,55.0,7200
Renault Clio,Sedans,121328.0,3.0,Manual,Diesel,55.0,7000
Renault Clio,Sedans,62147.0,2.0,Manual,Diesel,55.0,6990
Renault Clio,Sedans,61000.0,3.0,Manual,Diesel,66.0,6999
Renault Clio,Sedans,89263.0,3.0,Manual,Diesel,55.0,6990
Renault Clio,Sedans,87816.0,3.0,Manual,Diesel,55.0,6990
Renault Clio,Sedans,75954.0,3.0,Manual,Diesel,55.0,6990
Renault Clio,Sedans,92130.0,3.0,Manual,Diesel,55.0,6990
Renault Clio,Sedans,1647.3626086956522,0.0,Manual,LPG/CNG,66.0,6950
Renault Clio,Compact,24861.0,2.0,Manual,Benzine,66.0,6950
Renault Clio,Sedans,1647.3626086956522,0.0,Manual,LPG/CNG,66.0,6950
Renault Clio,Sedans,1647.3626086956522,0.0,Manual,LPG/CNG,66.0,6950
Renault Clio,Sedans,98694.0,3.0,Manual,Diesel,55.0,7879
Renault Clio,Compact,77000.0,3.0,Manual,Diesel,55.0,7850
Renault Clio,Compact,77000.0,3.0,Manual,Diesel,55.0,7850
Renault Clio,Compact,77000.0,3.0,Manual,Diesel,55.0,7850
Renault Clio,Sedans,68000.0,3.0,Manual,Diesel,55.0,7800
Renault Clio,Transporter,25100.0,2.0,Manual,Diesel,55.0,7800
Renault Clio,Sedans,83000.0,3.0,Manual,Diesel,55.0,7800
Renault Clio,Station wagon,93500.0,3.0,Manual,Diesel,55.0,7800
Renault Clio,Sedans,26000.0,2.0,Manual,Benzine,55.0,7800
Renault Clio,Sedans,139500.0,3.0,Manual,Diesel,66.0,7800
Renault Clio,Sedans,42049.0,3.0,Manual,Benzine,54.0,7800
Renault Clio,Sedans,139500.0,3.0,Manual,Diesel,66.0,7800
Renault Clio,Transporter,32756.0,2.0,Manual,Diesel,55.0,7800
Renault Clio,Station wagon,93500.0,3.0,Manual,Diesel,55.0,7800
Renault Clio,Station wagon,162960.0,3.0,Manual,Diesel,65.0,7795
Renault Clio,Transporter,69233.0,3.0,Manual,Diesel,56.0,7790
Renault Clio,Sedans,39836.0,3.0,Manual,Diesel,55.0,7790
Renault Clio,Sedans,125988.0,3.0,Manual,Diesel,55.0,7750
Renault Clio,Compact,51000.0,3.0,Manual,Benzine,66.0,7750
Renault Clio,Sedans,1647.3626086956522,0.0,Manual,LPG/CNG,66.0,6950
Renault Clio,Sedans,125988.0,3.0,Manual,Diesel,55.0,7750
Renault Clio,Station wagon,94000.0,3.0,Manual,Diesel,66.0,7480
Renault Clio,Compact,97000.0,3.0,Manual,Diesel,55.0,7450
Renault Clio,Compact,97000.0,3.0,Manual,Diesel,55.0,7450
Renault Clio,Off-Road,95000.0,3.0,Manual,Diesel,55.0,7700
Renault Clio,Sedans,44000.0,3.0,Manual,Diesel,55.0,7450
Renault Clio,Sedans,125988.0,3.0,Manual,Diesel,55.0,7750
Renault Clio,Compact,97000.0,3.0,Manual,Diesel,55.0,7450
Renault Clio,Station wagon,120000.0,3.0,Manual,Diesel,66.0,7300
Renault Clio,Sedans,16600.0,2.0,Manual,Diesel,55.0,7400
Renault Clio,Transporter,60002.0,3.0,Manual,Diesel,56.0,7390
Renault Clio,Sedans,149276.0,3.0,Manual,Diesel,55.0,7299
Renault Clio,Sedans,89692.0,3.0,Manual,Diesel,55.0,7280
Renault Clio,Sedans,80000.0,3.0,Manual,Diesel,66.0,7300
Renault Clio,Sedans,104200.0,3.0,Manual,Diesel,66.0,7300
Renault Clio,Station wagon,148488.0,3.0,Manual,Diesel,55.0,7250
Renault Clio,Station wagon,148488.0,3.0,Manual,Diesel,55.0,7250
Renault Clio,Station wagon,148488.0,3.0,Manual,Diesel,55.0,7250
Renault Clio,Compact,72000.0,3.0,Manual,Diesel,55.0,7700
Renault Clio,Sedans,25668.0,3.0,Manual,Benzine,54.0,7250
Renault Clio,Station wagon,148488.0,3.0,Manual,Diesel,55.0,7250
Renault Clio,Sedans,37402.0,2.0,Manual,Diesel,55.0,7200
Renault Clio,Station wagon,148488.0,3.0,Manual,Diesel,55.0,7250
Renault Clio,Compact,72000.0,3.0,Manual,Diesel,55.0,7700
Renault Clio,Compact,72000.0,3.0,Manual,Diesel,55.0,7700
Renault Clio,Sedans,91000.0,3.0,Manual,Diesel,55.0,7600
Renault Clio,Sedans,59000.0,3.0,Manual,Benzine,54.0,7600
Renault Clio,Sedans,65000.0,3.0,Manual,Diesel,55.0,7600
Renault Clio,Sedans,72500.0,3.0,Manual,Benzine,66.0,7699
Renault Clio,Sedans,63372.0,2.0,Manual,Diesel,56.0,7690
Renault Clio,Sedans,60000.0,3.0,Manual,Diesel,55.0,7600
Renault Clio,Sedans,35000.0,3.0,Manual,Benzine,54.0,7500
Renault Clio,Sedans,71603.0,3.0,Manual,Diesel,66.0,7590
Renault Clio,Sedans,34000.0,3.0,Manual,Benzine,54.0,7500
Renault Clio,Sedans,120000.0,3.0,Manual,Diesel,55.0,7500
Renault Clio,Sedans,20000.0,3.0,Manual,Benzine,54.0,7500
Renault Clio,Transporter,71000.0,3.0,Manual,Diesel,66.0,7500
Renault Clio,Sedans,29000.0,2.0,Manual,Diesel,55.0,7500
Renault Clio,Station wagon,41000.0,3.0,Manual,Benzine,54.0,7500
Renault Clio,Compact,100000.0,3.0,Manual,Diesel,55.0,7200
Renault Clio,Sedans,75000.0,3.0,Manual,Diesel,55.0,7500
Renault Clio,Sedans,86800.0,3.0,Manual,Diesel,56.0,7500
Renault Clio,Sedans,66000.0,3.0,Manual,Diesel,66.0,7500
Renault Clio,Sedans,86800.0,3.0,Manual,Diesel,56.0,7500
Renault Clio,Sedans,62000.0,3.0,Manual,Diesel,55.0,7500
Renault Clio,Sedans,47000.0,3.0,Manual,Benzine,54.0,7500
Renault Clio,Sedans,98000.0,3.0,Manual,Diesel,55.0,7500
Renault Clio,Station wagon,88000.0,3.0,Manual,Diesel,66.0,7500
Renault Clio,Sedans,98000.0,3.0,Manual,Diesel,55.0,7500
Renault Clio,Station wagon,44000.0,3.0,Manual,Benzine,66.0,7500
Renault Clio,Sedans,105000.0,3.0,Manual,Diesel,55.0,7495
Renault Clio,Sedans,69031.0,2.0,Manual,Diesel,56.0,7490
Renault Clio,Sedans,59535.0,3.0,Manual,Diesel,55.0,7490
Renault Clio,Station wagon,79900.0,3.0,Manual,Diesel,55.0,7490
Renault Clio,Sedans,87000.0,3.0,Manual,Diesel,55.0,7490
Renault Clio,Sedans,46398.0,3.0,Manual,Diesel,55.0,7490
Renault Clio,Transporter,36818.0,2.0,Manual,Diesel,55.0,6900
Renault Clio,Compact,124000.0,3.0,Manual,Diesel,55.0,6900
Renault Clio,Station wagon,105000.0,0.0,Manual,Benzine,54.0,6900
Renault Clio,Sedans,48404.0,3.0,Manual,Diesel,55.0,7490
Renault Clio,Compact,124000.0,3.0,Manual,Diesel,55.0,6900
Renault Clio,Compact,124000.0,3.0,Manual,Diesel,55.0,6900
Renault Clio,Sedans,85000.0,3.0,Manual,Diesel,55.0,6900
Renault Clio,Sedans,87000.0,3.0,Manual,Diesel,55.0,6900
Renault Clio,Sedans,28500.0,3.0,Manual,Benzine,54.0,6900
Renault Clio,Sedans,96000.0,3.0,Manual,Diesel,55.0,6900
Renault Clio,Sedans,102264.0,3.0,Manual,Diesel,66.0,6890
Renault Clio,Compact,34000.0,3.0,Manual,Benzine,54.0,6800
Renault Clio,Sedans,82494.0,3.0,Manual,Diesel,55.0,6900
Renault Clio,Sedans,104656.0,3.0,Manual,Diesel,66.0,6790
Renault Clio,Sedans,74000.0,3.0,Manual,Benzine,54.0,6600
Renault Clio,Sedans,138700.0,3.0,Manual,Diesel,55.0,6500
Renault Clio,Station wagon,160000.0,3.0,Manual,Diesel,55.0,6500
Renault Clio,Sedans,100000.0,3.0,Manual,Benzine,54.0,6500
Renault Clio,Sedans,149000.0,3.0,Manual,Diesel,55.0,6499
Renault Clio,Sedans,106236.0,3.0,Manual,Diesel,55.0,6290
Renault Clio,Sedans,69637.0,3.0,Manual,Diesel,55.0,6400
Renault Clio,Sedans,67250.0,3.0,Manual,Benzine,66.0,6250
Renault Clio,Compact,99000.0,3.0,Manual,Diesel,66.0,6200
Renault Clio,Transporter,99000.0,3.0,Manual,Diesel,66.0,6200
Renault Clio,Sedans,93000.0,3.0,Manual,Diesel,55.0,6000
Renault Clio,Station wagon,35000.0,2.0,Manual,Diesel,55.0,6000
Renault Clio,Compact,156692.0,3.0,Manual,Diesel,55.0,5938
Renault Clio,Station wagon,163500.0,3.0,Manual,Diesel,66.0,5900
Renault Clio,Transporter,78000.0,3.0,Manual,Diesel,66.0,5900
Renault Clio,Compact,134500.0,3.0,Manual,Diesel,40.0,5890
Renault Clio,Sedans,97000.0,3.0,Manual,Diesel,55.0,5850
Renault Clio,Station wagon,163500.0,3.0,Manual,Diesel,66.0,5900
Renault Clio,Compact,74000.0,3.0,Manual,Diesel,55.0,5800
Renault Clio,Sedans,140000.0,3.0,Manual,Diesel,55.0,5700
Renault Clio,Sedans,20588.0,1.0,Automatic,Benzine,87.0,15998
Renault Clio,Station wagon,33486.0,3.0,Automatic,Benzine,88.0,15995
Renault Clio,Station wagon,17900.0,2.0,Automatic,Benzine,87.0,15990
Renault Clio,Sedans,15162.0,1.0,Automatic,Diesel,67.0,15990
Renault Clio,Station wagon,10488.0,3.0,Automatic,Benzine,87.0,15990
Renault Clio,Compact,36980.0,3.0,Automatic,Benzine,147.0,15990
Renault Clio,Sedans,123000.0,3.0,Manual,Diesel,55.0,5445
Renault Clio,Compact,17603.0,1.0,Automatic,Benzine,87.0,15990
Renault Clio,Sedans,2476.0,1.0,Automatic,Diesel,67.0,15990
Renault Clio,Sedans,16942.0,1.0,Automatic,Benzine,87.0,15990
Renault Clio,Sedans,9407.0,1.0,Automatic,Benzine,87.0,15990
Renault Clio,Sedans,15250.0,1.0,Automatic,Benzine,87.0,15990
Renault Clio,Compact,13795.0,1.0,Automatic,Benzine,87.0,15990
Renault Clio,Compact,19799.0,1.0,Automatic,Benzine,87.0,15990
Renault Clio,Sedans,21352.0,1.0,Automatic,Benzine,87.0,15990
Renault Clio,Compact,13377.0,1.0,Automatic,Benzine,87.0,15990
Renault Clio,Compact,17134.0,1.0,Automatic,Benzine,87.0,15990
Renault Clio,Sedans,26630.0,1.0,Automatic,Benzine,87.0,15990
Renault Clio,Compact,41493.0,3.0,Manual,Diesel,55.0,8500
Renault Clio,Sedans,65000.0,3.0,Manual,Benzine,54.0,8500
Renault Clio,Sedans,59073.0,3.0,Manual,Diesel,55.0,8500
Renault Clio,Compact,120620.0,3.0,Manual,Diesel,66.0,8500
Renault Clio,Compact,37985.0,3.0,Manual,Benzine,54.0,8580
Renault Clio,Sedans,33500.0,3.0,Manual,Benzine,66.0,8700
Renault Clio,Sedans,2900.0,0.0,Semi-automatic,Benzine,162.0,26000
Renault Clio,Sedans,7000.0,1.0,Semi-automatic,Benzine,162.0,29000
Renault Clio,Sedans,24900.0,3.0,Manual,Benzine,54.0,8700
Renault Clio,Sedans,23000.0,1.0,Semi-automatic,Benzine,162.0,29000
Renault Clio,Compact,10500.0,2.0,Semi-automatic,Benzine,162.0,27900
Renault Clio,Sedans,20000.0,2.0,Semi-automatic,Benzine,162.0,22000
Renault Clio,Sedans,18500.0,1.0,Semi-automatic,Benzine,162.0,22000
Renault Clio,Sedans,26000.0,1.0,Semi-automatic,Benzine,162.0,22000
Renault Clio,Sedans,5000.0,1.0,Semi-automatic,Benzine,162.0,27000
Renault Clio,Sedans,22031.0,1.0,Semi-automatic,Benzine,162.0,21800
Renault Clio,Sedans,14000.0,2.0,Semi-automatic,Benzine,162.0,21500
Renault Clio,Sedans,54413.0,2.0,Semi-automatic,Benzine,162.0,19900
Renault Clio,Sedans,5900.0,1.0,Semi-automatic,Benzine,162.0,21000
Renault Clio,Sedans,32000.0,3.0,Semi-automatic,Benzine,162.0,18300
Renault Clio,Sedans,41000.0,3.0,Semi-automatic,Benzine,162.0,17500
Renault Clio,Sedans,40000.0,3.0,Semi-automatic,Benzine,162.0,19499
Renault Clio,Sedans,49000.0,3.0,Semi-automatic,Benzine,162.0,18500
Renault Clio,Sedans,9000.0,1.0,Semi-automatic,Benzine,147.0,18500
Renault Clio,Sedans,41000.0,3.0,Semi-automatic,Benzine,162.0,17500
Renault Clio,Sedans,44700.0,3.0,Semi-automatic,Benzine,162.0,16900
Renault Clio,Sedans,45000.0,3.0,Semi-automatic,Benzine,162.0,16500
Renault Clio,Sedans,10287.0,1.0,Semi-automatic,Diesel,66.0,16000
Renault Clio,Sedans,132.0,1.0,Semi-automatic,Diesel,66.0,15800
Renault Clio,Sedans,35000.0,3.0,Semi-automatic,Diesel,66.0,15000
Renault Clio,Sedans,45000.0,3.0,Semi-automatic,Benzine,162.0,16500
Renault Clio,Sedans,4500.0,3.0,Manual,Benzine,54.0,8700
Renault Clio,Sedans,19900.0,3.0,Semi-automatic,Diesel,66.0,14900
Renault Clio,Sedans,30.0,1.0,Manual,Diesel,55.0,8700
Renault Clio,Sedans,1647.3626086956522,0.0,Manual,Benzine,56.0,8690
Renault Clio,Station wagon,26740.0,3.0,Manual,Benzine,54.0,8690
Renault Clio,Sedans,44000.0,3.0,Manual,Benzine,54.0,8690
Renault Clio,Sedans,36750.0,3.0,Manual,Benzine,54.0,8650
Renault Clio,Station wagon,63404.0,3.0,Manual,Diesel,66.0,8660
Renault Clio,Sedans,89850.0,3.0,Manual,Diesel,55.0,8600
Renault Clio,Sedans,103155.0,3.0,Manual,Diesel,66.0,8650
Renault Clio,Sedans,75000.0,3.0,Manual,Diesel,55.0,8600
Renault Clio,Station wagon,42000.0,2.0,Manual,Diesel,66.0,8600
Renault Clio,Sedans,86000.0,3.0,Manual,Diesel,55.0,8600
Renault Clio,Sedans,81400.0,3.0,Manual,Diesel,66.0,8600
Renault Clio,Sedans,6900.0,3.0,Manual,Diesel,55.0,8600
Renault Clio,Sedans,29117.0,3.0,Manual,Benzine,54.0,8600
Renault Clio,Sedans,4866.0,1.0,Semi-automatic,Diesel,66.0,14900
Renault Clio,Sedans,22000.0,1.0,Semi-automatic,Diesel,66.0,14000
Renault Clio,Sedans,27202.0,2.0,Manual,Benzine,54.0,8590
Renault Clio,Sedans,18000.0,2.0,Semi-automatic,Benzine,87.0,14000
Renault Clio,Sedans,22000.0,2.0,Semi-automatic,Diesel,66.0,14000
Renault Clio,Sedans,7000.0,1.0,Semi-automatic,Diesel,66.0,14000
Renault Clio,Sedans,61000.0,3.0,Semi-automatic,Diesel,66.0,13300
Renault Clio,Station wagon,89000.0,3.0,Semi-automatic,Diesel,66.0,13200
Renault Clio,Station wagon,49000.0,3.0,Semi-automatic,Diesel,66.0,11500
Renault Clio,Sedans,4000.0,1.0,Semi-automatic,Diesel,66.0,12850
Renault Clio,Station wagon,28000.0,3.0,Semi-automatic,Benzine,88.0,12500
Renault Clio,Sedans,45123.0,3.0,Semi-automatic,Diesel,66.0,11200
Renault Clio,Sedans,40500.0,3.0,Semi-automatic,Diesel,66.0,10000
Renault Clio,Sedans,79000.0,3.0,Semi-automatic,Diesel,66.0,9900
Renault Clio,Station wagon,69800.0,3.0,Semi-automatic,Diesel,66.0,10900
Renault Clio,Sedans,3500.0,1.0,Semi-automatic,Diesel,66.0,10500
Renault Clio,Sedans,70000.0,3.0,Semi-automatic,Diesel,66.0,10000
Renault Clio,Sedans,60000.0,3.0,Semi-automatic,Diesel,66.0,9900
Renault Clio,Sedans,78000.0,3.0,Semi-automatic,Diesel,66.0,11000
Renault Clio,Sedans,62000.0,3.0,Manual,Diesel,55.0,8500
Renault Clio,Sedans,62000.0,3.0,Manual,Diesel,55.0,8500
Renault Clio,Sedans,55000.0,3.0,Manual,Diesel,55.0,8500
Renault Clio,Station wagon,100000.0,3.0,Semi-automatic,Diesel,66.0,7500
Renault Clio,Sedans,34564.0,2.0,Manual,Diesel,55.0,8500
Renault Clio,Station wagon,109501.0,3.0,Manual,Diesel,55.0,8500
Renault Clio,Sedans,72500.0,3.0,Manual,Diesel,55.0,8500
Renault Clio,Sedans,82700.0,3.0,Manual,Diesel,55.0,8500
Renault Clio,Sedans,90000.0,3.0,Manual,Diesel,55.0,8500
Renault Clio,Station wagon,80000.0,3.0,Manual,Diesel,66.0,8500
Renault Clio,Sedans,50.0,3.0,Manual,Diesel,66.0,8500
Renault Clio,Station wagon,36000.0,2.0,Manual,Diesel,55.0,8500
Renault Clio,Sedans,55000.0,3.0,Manual,Diesel,55.0,8500
Renault Clio,Station wagon,120985.0,3.0,Manual,Diesel,66.0,8500
Renault Clio,Station wagon,130000.0,3.0,Semi-automatic,Diesel,66.0,7200
Renault Clio,Transporter,24238.0,2.0,Manual,Diesel,56.0,8590
Renault Clio,Compact,10.0,0.0,Automatic,Diesel,56.0,16990
Renault Clio,Station wagon,48752.0,2.0,Automatic,Benzine,87.0,17500
Renault Clio,Compact,6087.0,1.0,Automatic,Benzine,87.0,17480
Renault Clio,Sedans,10.0,0.0,Automatic,Diesel,66.0,17300
Renault Clio,Compact,6490.0,1.0,Automatic,Benzine,87.0,17390
Renault Clio,Compact,2000.0,0.0,Automatic,Benzine,88.0,17250
Renault Clio,Sedans,10564.0,1.0,Automatic,Benzine,164.0,18490
Renault Clio,Compact,5000.0,0.0,Automatic,Benzine,88.0,17450
Renault Clio,Sedans,10564.0,1.0,Automatic,Benzine,164.0,18490
Renault Clio,Sedans,10564.0,1.0,Automatic,Benzine,164.0,18490
Renault Clio,Sedans,10564.0,1.0,Automatic,Benzine,164.0,18490
Renault Clio,Sedans,110733.0,2.0,Manual,Diesel,55.0,8800
Renault Clio,Sedans,10564.0,1.0,Automatic,Benzine,164.0,18490
Renault Clio,Sedans,100.0,0.0,Automatic,Benzine,87.0,18490
Renault Clio,Sedans,110733.0,2.0,Manual,Diesel,55.0,8800
Renault Clio,Sedans,110733.0,2.0,Manual,Diesel,55.0,8800
Renault Clio,Sedans,45369.0,2.0,Manual,Benzine,66.0,8790
Renault Clio,Station wagon,57000.0,2.0,Manual,Benzine,54.0,8999
Renault Clio,Transporter,42253.0,2.0,Manual,Diesel,56.0,8990
Renault Clio,Station wagon,29669.0,2.0,Manual,Benzine,54.0,9389
Renault Clio,Sedans,12122.0,2.0,Manual,Benzine,54.0,8990
Renault Clio,Compact,9751.0,2.0,Manual,Benzine,56.0,8990
Renault Clio,Van,36000.0,2.0,Manual,Diesel,55.0,9400
Renault Clio,Station wagon,45000.0,2.0,Manual,Benzine,54.0,9400
Renault Clio,Sedans,7.0,1.0,Manual,Benzine,54.0,9450
Renault Clio,Station wagon,31370.0,2.0,Manual,Benzine,54.0,9490
Renault Clio,Sedans,4991.0,1.0,Manual,Benzine,54.0,9500
Renault Clio,Sedans,25500.0,2.0,Manual,Benzine,54.0,9499
Renault Clio,Compact,65203.0,2.0,Manual,Diesel,55.0,9499
Renault Clio,Station wagon,37176.0,2.0,Manual,Benzine,54.0,9490
Renault Clio,Sedans,26000.0,2.0,Manual,Benzine,54.0,9490
Renault Clio,Sedans,28400.0,1.0,Manual,Benzine,54.0,9490
Renault Clio,Sedans,39250.0,1.0,Manual,Benzine,54.0,9490
Renault Clio,Station wagon,40691.0,2.0,Manual,Benzine,54.0,9490
Renault Clio,Sedans,27572.0,2.0,Manual,Diesel,55.0,9490
Renault Clio,Sedans,22000.0,2.0,Manual,Benzine,54.0,9490
Renault Clio,Sedans,84496.0,2.0,Manual,Diesel,56.0,9490
Renault Clio,Compact,50200.0,2.0,Manual,Benzine,54.0,9490
Renault Clio,Compact,51100.0,2.0,Manual,Benzine,54.0,9490
Renault Clio,Sedans,11000.0,2.0,Manual,Diesel,55.0,9490
Renault Clio,Sedans,26000.0,2.0,Manual,Benzine,54.0,9490
Renault Clio,Station wagon,63000.0,2.0,Manual,Benzine,54.0,9450
Renault Clio,Sedans,12300.0,2.0,Manual,Benzine,54.0,9490
Renault Clio,Sedans,38500.0,2.0,Manual,Diesel,55.0,9450
Renault Clio,Station wagon,60217.0,2.0,Manual,Benzine,53.0,9450
Renault Clio,Sedans,45572.0,1.0,Manual,Benzine,54.0,9450
Renault Clio,Sedans,18000.0,2.0,Manual,Benzine,54.0,9450
Renault Clio,Sedans,35132.0,2.0,Manual,Benzine,56.0,9490
Renault Clio,Sedans,17000.0,2.0,Manual,Benzine,54.0,9400
Renault Clio,Station wagon,42598.0,2.0,Manual,Diesel,55.0,9400
Renault Clio,Station wagon,73652.0,2.0,Manual,Diesel,66.0,9400
Renault Clio,Sedans,54000.0,2.0,Manual,Diesel,55.0,9400
Renault Clio,Sedans,30000.0,2.0,Manual,Diesel,55.0,9400
Renault Clio,Sedans,58200.0,2.0,Manual,Diesel,55.0,9400
Renault Clio,Transporter,10.0,1.0,Manual,Diesel,56.0,9390
Renault Clio,Transporter,43577.0,2.0,Manual,Diesel,67.0,9390
Renault Clio,Station wagon,52074.0,2.0,Manual,Benzine,54.0,9389
Renault Clio,Station wagon,36591.0,2.0,Manual,Benzine,54.0,9389
Renault Clio,Station wagon,47948.0,2.0,Manual,Benzine,54.0,9389
Renault Clio,Sedans,30375.0,2.0,Manual,Benzine,66.0,9300
Renault Clio,Sedans,31500.0,1.0,Manual,Benzine,54.0,9300
Renault Clio,Sedans,57000.0,2.0,Manual,Diesel,81.0,9300
Renault Clio,Sedans,85000.0,2.0,Manual,Diesel,55.0,9290
Renault Clio,Sedans,15000.0,2.0,Manual,Diesel,55.0,9290
Renault Clio,Compact,42000.0,2.0,Manual,Diesel,55.0,9300
Renault Clio,Transporter,14936.0,2.0,Manual,Diesel,56.0,9290
Renault Clio,Station wagon,46610.0,2.0,Manual,Benzine,54.0,9289
Renault Clio,Transporter,10.0,0.0,Manual,Benzine,56.0,9262
Renault Clio,Transporter,10.0,0.0,Manual,Benzine,56.0,9262
Renault Clio,Sedans,40000.0,2.0,Manual,Benzine,66.0,9250
Renault Clio,Sedans,33000.0,2.0,Manual,Benzine,54.0,9250
Renault Clio,Sedans,12300.0,2.0,Manual,Benzine,54.0,9200
Renault Clio,Station wagon,14000.0,2.0,Manual,Benzine,54.0,9200
Renault Clio,Sedans,3500.0,1.0,Manual,Benzine,54.0,9200
Renault Clio,Compact,9200.0,1.0,Manual,Benzine,54.0,8990
Renault Clio,Compact,43800.0,2.0,Manual,Diesel,55.0,9199
Renault Clio,Station wagon,36305.0,2.0,Manual,Benzine,54.0,9190
Renault Clio,Sedans,33431.0,2.0,Manual,Diesel,55.0,8990
Renault Clio,Station wagon,51900.0,2.0,Manual,Benzine,54.0,8990
Renault Clio,Station wagon,46424.0,2.0,Manual,Benzine,54.0,9190
Renault Clio,Sedans,30000.0,2.0,Manual,Benzine,55.0,8990
Renault Clio,Sedans,30000.0,2.0,Manual,Benzine,55.0,8990
Renault Clio,Sedans,6415.0,1.0,Manual,Benzine,54.0,8990
Renault Clio,Compact,40328.0,2.0,Manual,Diesel,55.0,8990
Renault Clio,Compact,40681.0,2.0,Manual,Benzine,55.0,8990
Renault Clio,Compact,47032.0,2.0,Manual,Benzine,55.0,8990
Renault Clio,Compact,49170.0,2.0,Manual,Benzine,55.0,8990
Renault Clio,Sedans,28101.0,2.0,Manual,Diesel,55.0,8990
Renault Clio,Compact,39560.0,2.0,Manual,Benzine,55.0,8990
Renault Clio,Compact,40500.0,2.0,Manual,Benzine,55.0,8990
Renault Clio,Compact,36281.0,2.0,Manual,Diesel,55.0,8990
Renault Clio,Station wagon,10.0,0.0,Manual,Benzine,56.0,9170
Renault Clio,Compact,46519.0,2.0,Manual,Diesel,55.0,8990
Renault Clio,Station wagon,29000.0,2.0,Manual,Diesel,55.0,9150
Renault Clio,Sedans,35779.0,1.0,Manual,Benzine,55.0,9075
Renault Clio,Compact,35348.0,2.0,Manual,Benzine,55.0,8990
Renault Clio,Station wagon,10.0,0.0,Manual,Benzine,56.0,9170
Renault Clio,Station wagon,31000.0,2.0,Manual,Benzine,54.0,9000
Renault Clio,Station wagon,26000.0,2.0,Manual,Benzine,54.0,9000
Renault Clio,Station wagon,40000.0,2.0,Manual,Diesel,66.0,9000
Renault Clio,Sedans,28500.0,2.0,Manual,Benzine,55.0,9000
Renault Clio,Sedans,20500.0,2.0,Manual,Benzine,54.0,9000
Renault Clio,Sedans,20057.0,2.0,Manual,Diesel,55.0,9100
Renault Clio,Station wagon,30000.0,2.0,Manual,Benzine,54.0,9000
Renault Clio,Sedans,1500.0,2.0,Manual,Diesel,55.0,9000
Renault Clio,Compact,50000.0,2.0,Manual,Diesel,55.0,9000
Renault Clio,Sedans,40000.0,2.0,Manual,LPG/CNG,54.0,9000
Renault Clio,Sedans,41000.0,2.0,Manual,LPG/CNG,54.0,9000
Renault Clio,Station wagon,16900.0,1.0,Manual,Diesel,55.0,9000
Renault Clio,Sedans,10600.0,1.0,Manual,Benzine,54.0,8999
Renault Clio,Sedans,44000.0,2.0,Manual,Diesel,55.0,9000
Renault Clio,Station wagon,26000.0,1.0,Manual,Diesel,66.0,8999
Renault Clio,Sedans,63000.0,2.0,Manual,Diesel,55.0,9000
Renault Clio,Compact,38597.0,2.0,Manual,Benzine,55.0,8990
Renault Clio,Compact,30449.0,2.0,Manual,Benzine,55.0,8990
Renault Clio,Transporter,23806.0,2.0,Manual,Diesel,56.0,8990
Renault Clio,Transporter,28124.0,1.0,Manual,Diesel,56.0,8990
Renault Clio,Sedans,7000.0,1.0,Manual,Benzine,54.0,8990
